,id_descuento,ROP,Incremento Demanda Total (kg),Incremento Rentabilidad Total ($),Costo Promoción ($)
1871,74466,-14266836.967555309,-1807993696.6181855,-5061678799761.463,354786.3350000001
1872,74467,1.3269194505623967,3749.357531914894,10496742.089044679,7910609.86
1873,74468,-3.664648389307613,-1817.1824680851073,-5087403.7842107825,1388237.9
1874,74469,-0.6749734836031647,-407.62746808510747,-1141198.2891677944,1690730.5499999998
1875,74470,-1001797.4397858966,-301565778.70000005,-844266831037.3542,842752.0349999999
1876,74471,-3475505.407913344,-301566395.2950001,-844268557263.4166,242919.64999999997
1877,74472,-2672802.416217201,-301565643.2100001,-844266451718.078,315873.125
1878,74473,-10778922.44211845,-98594647.27499999,-276026645897.7692,25608.0
1879,74474,,-98594680.27499999,-276026738284.92786,0.0
1880,74475,-11629297.02287331,-98594588.63499999,-276026481728.588,23735.439999999995
1881,74476,,-19221543.0,-53812840655.24586,0.0
1882,74477,,-19221543.0,-53812840655.24586,0.0
1883,74478,,-19221543.0,-53812840655.24586,0.0
1884,74479,,-192194489.9268595,-663610764168.7006,0.0
1885,74480,,-192194489.9268595,-663610764168.7006,0.0
1886,74481,-17350215.681848258,-192194371.5368595,-663610355390.705,38247.96000000001
1887,74482,-1035890.1683602129,-44799607.66316456,-154684465132.81577,149325.16000000003
1888,74483,-2295709.587899127,-44799657.30816456,-154684636547.49265,67379.88
1889,74484,-2076831.0018681632,-44799531.05816456,-154684200630.42233,74480.87999999995
1890,74485,,-98233920.70654805,-339182914204.08514,0.0
1891,74486,-14903421.306718607,-98233885.47654805,-339182792561.64246,22758.719999999972
1892,74487,-83248134.83514126,-98233908.09154806,-339182870646.9062,4074.3600000000006
1893,74488,,-25919959.5,-89496655900.81485,0.0
1894,74489,,-25919959.5,-89496655900.81485,0.0
1895,74490,,-25919959.5,-89496655900.81485,0.0
1896,74491,-22.526189237855448,-31625.83846486487,-96635642.5431605,4289924.12
1897,74492,-20.984707858466617,-29489.97346486487,-90109311.64794168,4294046.515
1898,74493,-34224202.808469936,-3073113155.689163,-9390178373856.775,274372.44999999995
1899,74494,-106939657.36430001,-3073113302.279163,-9390178821775.93,87808.20000000001
1900,74495,-38586605.18173358,-3073112684.809163,-9390176935039.86,243353.2799999999
1901,74496,1.9030252973174009,3450.377401574802,10542943.789079592,5540096.5
1902,74497,1.7204772025008006,1247.5724015748037,3812071.6002275366,2215705.965
1903,74498,-3401076.2281103907,-175118253.5696063,-535089843500.44867,157329.56500000003
1904,74499,-5635742.864731869,-175118268.6096063,-535089889456.5445,94945.76000000001
1905,74500,-1930260.5774929363,-175117557.9796063,-535087718061.5715,277210.09499999986
1906,74501,,-61718750.88749999,-188587289333.08307,0.0
1907,74502,,-61718750.88749999,-188587289333.08307,0.0
1908,74503,-40859017.25222528,-61718736.59749999,-188587245668.68082,4615.559999999998
1909,74504,,-11168881.425,-34127538917.025726,0.0
1910,74505,,-11168881.425,-34127538917.025726,0.0
1911,74506,,-11168881.425,-34127538917.025726,0.0
1912,74508,-10935337.890146455,-351085570.4474394,-814912314911.604,74521.0
1913,74509,-23364654.491716202,-351085615.4474394,-814912419362.0778,34878.0
1914,74510,-32453699.93768809,-351085609.4474394,-814912405435.3479,25110.0
1915,74511,-1979512.9173972886,-31776297.305732485,-73756651302.22298,37260.0
1916,74512,,-31776357.305732485,-73756790569.52135,0.0
1917,74513,-3401587.8989128903,-31776288.305732485,-73756630412.1282,21683.0
1918,74514,,-15634823.052631577,-36290326118.545944,0.0
1919,74515,,-15634823.052631577,-36290326118.545944,0.0
1920,74516,,-15634823.052631577,-36290326118.545944,0.0
1921,74517,,-13105660.5,-30419832187.604687,0.0
1922,74518,,-13105660.5,-30419832187.604687,0.0
1923,74519,,-13105660.5,-30419832187.604687,0.0
1924,74520,-20.713306807435863,-16033.572972972976,-34869526.3586826,1683436.0
1925,74521,-32.157416455168345,-16315.572972972976,-35482814.8907973,1103410.0
1926,74522,-15.629289585503388,-13333.572972972976,-28997614.880988684,1855338.0
1927,74523,-10307617.729497489,-1565625752.0513515,-3404894749349.4463,330328.0
1928,74524,-10808914.381299188,-1565625638.0513515,-3404894501424.295,315008.0
1929,74525,-2935091.6223659515,-1565622767.0513515,-3404888257625.0903,1160062.0
1930,74526,2.079452638645235,3136.8918918918916,6822056.112698146,3280698.0
1931,74527,1.305934685761958,628.8918918918919,1367702.7845291272,1047298.0
1932,74528,3.2935262395412566,1624.8918918918919,3533785.6851895517,1072949.0
1933,74529,-241115.65822332,-105710155.5945946,-229896546646.18893,953470.0
1934,74530,-415839.7723025855,-105710563.5945946,-229897433957.25668,552851.0
1935,74531,-159622.98245992124,-105707281.5945946,-229890296322.63824,1440208.0
1936,74532,-781345.6115927849,-48191760.631578945,-104806574956.60979,134136.0
1937,74533,-12521744.989659674,-48191958.631578945,-104807005563.45148,8370.0
1938,74534,-8049689.198823563,-48191934.631578945,-104806953368.68279,13020.0
1939,74535,,,,0.0
1940,74536,,,,0.0
1941,74537,,,,0.0
1942,74539,-12214098.891730556,-456273690.3379121,-1061160911713.5507,86880.0
1943,74540,,-456273810.3379121,-1061161190798.9156,0.0
1944,74541,-31366526.98731216,-456273717.3379121,-1061160974507.7577,33831.0
1945,74542,-1880121.22782925,-35116389.28846154,-81670586015.67479,43439.0
1946,74543,,-35116449.28846154,-81670725558.35728,0.0
1947,74544,-2248389.365514017,-35116350.28846154,-81670495312.93115,36324.0
1948,74545,,-22775380.04494382,-52968960439.547455,0.0
1949,74546,-4064526.137390612,-22775356.04494382,-52968904622.47446,13032.0
1950,74547,-16258115.257257545,-22775371.04494382,-52968939508.14508,3258.0
1951,74548,,-61159581.0,-142239533219.4462,0.0
1952,74549,-6716694.645922584,-61159542.0,-142239442516.70258,21177.0
1953,74550,,-61159581.0,-142239533219.4462,0.0
1954,74559,-26.044364008058015,-2213.0594594594595,-4444262.3630630355,170642.0
1955,74560,-67.58700391804489,-2325.0594594594595,-4669180.578674213,69084.0
1956,74561,-20.998019310743537,-1933.0594594594595,-3881966.82403509,184873.0
1957,74562,-2085268.0868878413,-1190706498.4864867,-2391174829966.2007,1146699.0
1958,74563,-3206330.206240514,-1190706712.0864866,-2391175258917.369,745767.0
1959,74564,-2211580.5537521555,-1190705065.6864867,-2391171952619.599,1081205.0
1960,74565,1.0775282613737445,204.48264462809914,410641.71029648854,381096.0
1961,74566,-1.436639664732202,-91.51735537190086,-183785.0023901964,127927.0
1962,74567,1.1048947877117035,80.48264462809914,161625.1144412557,146281.0
1963,74568,-99354.34847128167,-160913013.79834712,-323145249394.117,3252452.0
1964,74569,-502891.4455086247,-160916379.3983471,-323152008186.49615,642588.0
1965,74570,-285727.7089741863,-160914402.5983471,-323148038379.9906,1130965.0
1966,74571,-15576457.047163825,-352948751.3912088,-708791101474.1427,45504.0
1967,74572,-4124736.425117046,-352948492.99120885,-708790582555.6881,171839.0
1968,74573,-2381429.23585279,-352947976.99120885,-708789546325.3376,297632.0
1969,74574,-497666.49497353233,-14095853.719999999,-28307270234.09452,56880.0
1970,74575,-349401.6693469569,-14095781.719999999,-28307125643.813057,81016.0
1971,74576,-186300.98315826937,-14095505.719999999,-28306571381.067448,151940.0
1972,74578,,-276.6629834254144,-464733.15127226006,0.0
1973,74579,-24.09734198558299,-244.66298342541438,-410980.1675641179,17055.0
1974,74580,-20.443366887677627,-224.66298342541438,-377384.552746529,18460.0
1975,74581,,-134291428.2762431,-225580154883.62643,0.0
1976,74582,-3352035.848083849,-134291303.47624308,-225579945246.98996,67296.40000000001
1977,74583,-3593924.502401199,-134291252.2762431,-225579859242.21606,62767.0
1978,74585,,-146.08000000000004,-245382.37062766933,0.0
1979,74586,-11.23135546357561,-114.08000000000004,-191629.38691952708,17062.0
1980,74587,-6.066367617537173,-82.08000000000004,-137876.40321138487,22728.0
1981,74588,-1308731.9244114466,-70906690.10666668,-119107692440.68575,91010.0
1982,74589,-1330127.8141899817,-70906650.10666668,-119107625249.4561,89546.0
1983,74590,-593114.9049076363,-70906255.70666668,-119106962743.9319,200816.0
1984,74591,-955361.4899646644,-194100194.96023056,-326045769295.1407,341280.0
1985,74592,-4111036.762558594,-194100526.16023055,-326046325638.5221,79310.0
1986,74593,-2579885.8805819955,-194100318.96023056,-326045977587.9526,126380.0
1987,74594,-776798.6098312904,-44716144.523076914,-75113318376.24646,96696.0
1988,74595,-378830.12542108784,-44715908.523076914,-75112921947.99161,198276.0
1989,74596,-1037188.6792482197,-44716076.523076914,-75113204151.15607,72420.0
1990,74597,-36082998.93198328,-295810883.47921485,-854725960026.0598,23687.77499999999
1991,74598,-38709186.069608435,-295810871.30421484,-854725924847.2035,22080.70000000001
1992,74599,-28148347.885226212,-295810796.7642148,-854725709468.8093,30365.04
1993,74600,-769676.4878307235,-31169772.55405488,-90062993817.9082,117014.09000000003
1994,74601,-3088456.465166392,-31169866.939054877,-90063266537.11578,29161.255000000005
1995,74602,-1668467.5489055843,-31169714.87405488,-90062827155.36763,53979.37
1996,74603,,-41613306.691946566,-120238894167.09738,0.0
1997,74604,-2630304.555338355,-41613218.271946564,-120238638683.3623,45712.82000000002
1998,74605,-10759818.815689847,-41613263.54694656,-120238769502.4768,11174.794999999998
1999,74606,,-22522212.0,-65076440214.75996,0.0
2000,74607,,-22522212.0,-65076440214.75996,0.0
2001,74608,,-22522212.0,-65076440214.75996,0.0
2002,74609,,-63457863.8590062,-194023449617.3667,0.0
2003,74610,,-63457863.8590062,-194023449617.3667,0.0
2004,74611,-24455102.040358465,-63457833.19900621,-194023355873.9186,7933.860000000008
2005,74612,-857912.995060248,-21156096.41,-64685108452.846535,75398.21500000003
2006,74613,-3307851.7922258303,-21156155.75,-64685289885.86052,19555.074999999997
2007,74614,-3056072.695905644,-21156111.82,-64685155569.171875,21166.10499999998
2008,74615,-4037850.6531480188,-35068853.64516129,-107223589711.09743,26554.619999999995
2009,74616,,-35068887.86516129,-107223694339.30331,0.0
2010,74617,-41499642.508617915,-35068877.89016129,-107223663840.57877,2583.7249999999985
2011,74618,,-358598271.15,-1096420039444.3665,0.0
2012,74619,,-358598271.15,-1096420039444.3665,0.0
2013,74620,,-358598271.15,-1096420039444.3665,0.0
2014,74621,,-102099064.5079037,-264523474203.85593,0.0
2015,74622,,-102099064.5079037,-264523474203.85593,0.0
2016,74623,-33415535.646691885,-102099033.9279037,-264523394975.62912,7916.179999999993
2017,74624,-1266762.4945423699,-50156285.30188073,-129947467248.206,102582.345
2018,74625,-3295040.052446432,-50156342.27688073,-129947614861.94775,39437.34
2019,74626,-2490330.0571642607,-50156215.97788073,-129947287640.04391,52180.74899999999
2020,74627,,-62072804.76645908,-160821394882.91138,0.0
2021,74628,,-62072804.76645908,-160821394882.91138,0.0
2022,74629,-21040128.780665517,-62072775.254459076,-160821318421.71353,7643.552000000003
2023,74630,,-34783226.55,-90118160977.99344,0.0
2024,74631,,-34783226.55,-90118160977.99344,0.0
2025,74632,-13381530.870620064,-34783200.547,-90118093608.09213,6734.512999999999
2026,74633,-5.765522185184771,-988.2913083573486,-3178735.096452396,551335.16
2027,74634,-36.60968797575542,-1357.7013083573486,-4366903.52619628,119282.72999999998
2028,74635,-3507113.8847959437,-131502238.3256196,-422963125034.9407,120601.4800000001
2029,74636,-19038444.522181436,-131502328.25061959,-422963414269.2495,22216.280000000028
2030,74637,-24332627.17846342,-131502308.85561958,-422963351887.27106,17382.559999999998
2031,74638,0.3176247565627621,331.3543917525767,1065766.5665179593,3355426.63
2032,74639,-25.592946192353416,-2521.3556082474233,-8109675.249390315,316871.5
2033,74640,-2617265.405681467,-256360204.40845364,-824555646898.6045,315044.7200000001
2034,74641,-5794019.7073304085,-256360308.97345364,-824555983220.9343,142311.56000000008
2035,74642,-7290497.601347658,-256360180.60345364,-824555570332.3247,113100.04000000008
2036,74643,,-62027111.8012017,-199503684335.51385,0.0
2037,74644,,-62027111.8012017,-199503684335.51385,0.0
2038,74645,-9617832.9244565,-62027047.5812017,-199503477778.63513,20743.08
2039,74646,,-26305846.537499998,-84609989912.41429,0.0
2040,74647,,-26305846.537499998,-84609989912.41429,0.0
2041,74648,,-26305846.537499998,-84609989912.41429,0.0
2042,74649,-52768202.415550984,-1946945885.6862228,-5954137321141.399,112835.70500000002
2043,74650,-24549074.360103603,-1946945672.325223,-5954136668642.169,242540.16999999998
2044,74651,-5328549.766097981,-1946943727.7322228,-5954130721700.428,1117401.7289999998
